,artists,explicit,href,id,name,popularity,album_art,album_release_date,artist_names,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_name,genres,genre
10,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4PLsMEk2DCRVlVL2a9aZAv'}, 'href': 'https://api.spotify.com/v1/artists/4PLsMEk2DCRVlVL2a9aZAv', 'id': '4PLsMEk2DCRVlVL2a9aZAv', 'name': 'SOAK', 'type': 'artist', 'uri': 'spotify:artist:4PLsMEk2DCRVlVL2a9aZAv'}]",False,https://api.spotify.com/v1/tracks/56x414nNMB2h5llf3aEL04,56x414nNMB2h5llf3aEL04,B a noBody,0,https://i.scdn.co/image/ab67616d0000b273522d3c39083dfa0b82e5e172,2014-11-03,SOAK,0.437,0.267,7,-10.296,1,0.0314,0.905,0.0272,0.156,0.188,124.711,Deep Dark Indie,"['derry indie', 'irish singer-songwriter']",irish singer-songwriter
11,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0CRpYpI1sFle7hwVWdLOEd'}, 'href': 'https://api.spotify.com/v1/artists/0CRpYpI1sFle7hwVWdLOEd', 'id': '0CRpYpI1sFle7hwVWdLOEd', 'name': 'Fear of Men', 'type': 'artist', 'uri': 'spotify:artist:0CRpYpI1sFle7hwVWdLOEd'}]",False,https://api.spotify.com/v1/tracks/7zTNJo2Li25pRvbRqtmBJY,7zTNJo2Li25pRvbRqtmBJY,Sane,0,https://i.scdn.co/image/ab67616d0000b273dae3f14775059393952ec163,2016-05-06,Fear of Men,0.437,0.268,0,-14.363,1,0.0362,0.707,0.132,0.107,0.0395,148.051,Deep Dark Indie,"['brighton indie', 'etherpop', 'modern dream pop']",etherpop
12,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2KjAo6wVc9d2WcxdxSArpV'}, 'href': 'https://api.spotify.com/v1/artists/2KjAo6wVc9d2WcxdxSArpV', 'id': '2KjAo6wVc9d2WcxdxSArpV', 'name': 'RY X', 'type': 'artist', 'uri': 'spotify:artist:2KjAo6wVc9d2WcxdxSArpV'}]",False,https://api.spotify.com/v1/tracks/5ADqP9XM6BSIqgSka1sGyt,5ADqP9XM6BSIqgSka1sGyt,Deliverance,0,https://i.scdn.co/image/ab67616d0000b2737192532d13bad8d24dff82d9,2016-04-01,RY X,0.399,0.4,6,-12.201,0,0.0411,0.664,0.453,0.101,0.105,114.962,Deep Dark Indie,"['indie folk', 'vapor soul']",indie folk
13,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5dpLK5cD7FwWyDKv4qbodS'}, 'href': 'https://api.spotify.com/v1/artists/5dpLK5cD7FwWyDKv4qbodS', 'id': '5dpLK5cD7FwWyDKv4qbodS', 'name': 'Samantha Crain', 'type': 'artist', 'uri': 'spotify:artist:5dpLK5cD7FwWyDKv4qbodS'}]",False,https://api.spotify.com/v1/tracks/4DpPrilNCDa86zvwI6BUcD,4DpPrilNCDa86zvwI6BUcD,Joey,28,https://i.scdn.co/image/ab67616d0000b2739bfcb17cbaf4a8a61ba354b9,2020-07-17,Samantha Crain,0.3,0.286,1,-11.263,1,0.0293,0.838,0.0,0.104,0.165,97.82,Deep Dark Indie,"['indie folk', 'new americana', 'stomp and holler']",indie folk
14,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4WQXRya5np83C21wifjNp9'}, 'href': 'https://api.spotify.com/v1/artists/4WQXRya5np83C21wifjNp9', 'id': '4WQXRya5np83C21wifjNp9', 'name': 'In The Valley Below', 'type': 'artist', 'uri': 'spotify:artist:4WQXRya5np83C21wifjNp9'}]",False,https://api.spotify.com/v1/tracks/4dSi4VGaDAeknj8E5Q30ZP,4dSi4VGaDAeknj8E5Q30ZP,Hymnal,36,https://i.scdn.co/image/ab67616d0000b273d6d43a45746154bf87fd682b,2014-01-01,In The Valley Below,0.44,0.45,5,-9.76,1,0.0275,0.608,0.355,0.423,0.266,80.005,Deep Dark Indie,['indie rock'],indie rock
15,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5DGJC3n9DS0Y9eY5ul9y0O'}, 'href': 'https://api.spotify.com/v1/artists/5DGJC3n9DS0Y9eY5ul9y0O', 'id': '5DGJC3n9DS0Y9eY5ul9y0O', 'name': 'Marika Hackman', 'type': 'artist', 'uri': 'spotify:artist:5DGJC3n9DS0Y9eY5ul9y0O'}]",False,https://api.spotify.com/v1/tracks/3y7SaLukj7ONKxdZLAoQtH,3y7SaLukj7ONKxdZLAoQtH,Deep Green,47,https://i.scdn.co/image/ab67616d0000b2733d87108048f1a83c172ecceb,2014-04-14,Marika Hackman,0.52,0.583,9,-10.085,0,0.0311,0.433,0.0203,0.197,0.236,98.987,Deep Dark Indie,"['ambient folk', 'art pop', 'chamber pop', 'chamber psych', 'indie folk']",indie folk
16,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5r5Va4lVQ1zjEfbJSrmCsS'}, 'href': 'https://api.spotify.com/v1/artists/5r5Va4lVQ1zjEfbJSrmCsS', 'id': '5r5Va4lVQ1zjEfbJSrmCsS', 'name': 'Broods', 'type': 'artist', 'uri': 'spotify:artist:5r5Va4lVQ1zjEfbJSrmCsS'}]",False,https://api.spotify.com/v1/tracks/0LCrNCOgGTgUL7Ubsdeuuj,0LCrNCOgGTgUL7Ubsdeuuj,Sleep Baby Sleep,45,https://i.scdn.co/image/ab67616d0000b273ef941eed729701b14e517856,2014-01-01,Broods,0.577,0.54,0,-7.247,1,0.0443,0.0725,5.26e-05,0.134,0.395,153.933,Deep Dark Indie,"['auckland indie', 'australian pop', 'electropop', 'etherpop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'nz pop', 'pop', 'shimmer pop', 'tropical house', 'vapor soul']",pop
17,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Bd1cgCjtCI32PYvDC3ynO'}, 'href': 'https://api.spotify.com/v1/artists/3Bd1cgCjtCI32PYvDC3ynO', 'id': '3Bd1cgCjtCI32PYvDC3ynO', 'name': 'London Grammar', 'type': 'artist', 'uri': 'spotify:artist:3Bd1cgCjtCI32PYvDC3ynO'}]",False,https://api.spotify.com/v1/tracks/51ZPtAuqT0V5lNONYZTrxy,51ZPtAuqT0V5lNONYZTrxy,Hey Now,47,https://i.scdn.co/image/ab67616d0000b27300dc54892c783f1825e7c60c,2013-09-10,London Grammar,0.648,0.28,5,-11.961,1,0.0333,0.396,0.0785,0.106,0.0393,120.058,Deep Dark Indie,"['metropopolis', 'nottingham indie']",metropopolis
18,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1pduOlnYE5rd4VChXbeU8g'}, 'href': 'https://api.spotify.com/v1/artists/1pduOlnYE5rd4VChXbeU8g', 'id': '1pduOlnYE5rd4VChXbeU8g', 'name': 'Adna', 'type': 'artist', 'uri': 'spotify:artist:1pduOlnYE5rd4VChXbeU8g'}]",False,https://api.spotify.com/v1/tracks/1DlbCKscf5uSlVpbKYVxOS,1DlbCKscf5uSlVpbKYVxOS,Beautiful Hell,0,https://i.scdn.co/image/ab67616d0000b273e5ac61e1a926702abcb9dba4,2015-04-29,Adna,0.526,0.293,11,-12.358,0,0.0322,0.936,0.000314,0.088,0.144,120.05,Deep Dark Indie,['swedish indie pop'],swedish indie pop
19,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS'}, 'href': 'https://api.spotify.com/v1/artists/2FXC3k01G6Gw61bmprjgqS', 'id': '2FXC3k01G6Gw61bmprjgqS', 'name': 'Hozier', 'type': 'artist', 'uri': 'spotify:artist:2FXC3k01G6Gw61bmprjgqS'}]",False,https://api.spotify.com/v1/tracks/1UWhx0pFZccP4jdCIZsj7U,1UWhx0pFZccP4jdCIZsj7U,Arsonist's Lullabye,61,https://i.scdn.co/image/ab67616d0000b273d55d04d0d98816ddbcfd2b51,2014-03-09,Hozier,0.463,0.373,6,-10.666,0,0.0362,0.673,0.0745,0.118,0.184,64.831,Deep Dark Indie,"['irish singer-songwriter', 'modern rock', 'pop']",pop
20,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0OzR8yVFsezkr01beN2ec0'}, 'href': 'https://api.spotify.com/v1/artists/0OzR8yVFsezkr01beN2ec0', 'id': '0OzR8yVFsezkr01beN2ec0', 'name': 'Monica Heldal', 'type': 'artist', 'uri': 'spotify:artist:0OzR8yVFsezkr01beN2ec0'}]",False,https://api.spotify.com/v1/tracks/7BI3sWF1edzH4iyK0xbZ7l,7BI3sWF1edzH4iyK0xbZ7l,Swan,20,https://i.scdn.co/image/ab67616d0000b2736c003ab12766a6d99ac1ad5f,2014-11-28,Monica Heldal,0.183,0.774,6,-8.382,1,0.0831,0.207,0.0023,0.134,0.0943,187.79,Deep Dark Indie,"['bergen indie', 'new americana', 'norwegian americana', 'norwegian indie', 'norwegian pop', 'norwegian singer-songwriter']",new americana
21,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5JnB0pjUaCDOuRKRzuS5ti'}, 'href': 'https://api.spotify.com/v1/artists/5JnB0pjUaCDOuRKRzuS5ti', 'id': '5JnB0pjUaCDOuRKRzuS5ti', 'name': 'Wickerbird', 'type': 'artist', 'uri': 'spotify:artist:5JnB0pjUaCDOuRKRzuS5ti'}]",False,https://api.spotify.com/v1/tracks/660D1KONP5QoayR5MUGGcK,660D1KONP5QoayR5MUGGcK,The Fold,46,https://i.scdn.co/image/ab67616d0000b2737ae8e28a26b6b4ad10f2ef32,2012-09-25,Wickerbird,0.311,0.345,0,-13.81,0,0.0357,0.873,0.919,0.109,0.0769,113.831,Deep Dark Indie,['shiver pop'],shiver pop
22,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/35VpsbV6V2NdfTeNZEbKfc'}, 'href': 'https://api.spotify.com/v1/artists/35VpsbV6V2NdfTeNZEbKfc', 'id': '35VpsbV6V2NdfTeNZEbKfc', 'name': 'Jill Andrews', 'type': 'artist', 'uri': 'spotify:artist:35VpsbV6V2NdfTeNZEbKfc'}]",False,https://api.spotify.com/v1/tracks/0HrhMgGtRk6wOxUUCqvf4i,0HrhMgGtRk6wOxUUCqvf4i,Lost It All,46,https://i.scdn.co/image/ab67616d0000b273c82adb7038b8ce6395bd906f,2016-02-26,Jill Andrews,0.565,0.386,7,-11.856,0,0.0299,0.0233,0.00113,0.109,0.184,73.019,Deep Dark Indie,"['acoustic pop', 'folk-pop', 'new americana']",folk-pop
23,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2xe8IXgCTpwHE3eA9hTs4n'}, 'href': 'https://api.spotify.com/v1/artists/2xe8IXgCTpwHE3eA9hTs4n', 'id': '2xe8IXgCTpwHE3eA9hTs4n', 'name': 'BANKS', 'type': 'artist', 'uri': 'spotify:artist:2xe8IXgCTpwHE3eA9hTs4n'}]",False,https://api.spotify.com/v1/tracks/27mT3JdR3sRJyiMBFHdhB4,27mT3JdR3sRJyiMBFHdhB4,Waiting Game,59,https://i.scdn.co/image/ab67616d0000b2739c8dd74225a1fb838fa7dca6,2014-01-01,BANKS,0.334,0.397,5,-10.313,0,0.0328,0.658,0.00014,0.136,0.225,129.127,Deep Dark Indie,"['alternative r&b', 'art pop', 'electropop', 'indie poptimism', 'pop', 'vapor soul']",pop
24,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2JexLbBGkh1FnSWF1uoehP'}, 'href': 'https://api.spotify.com/v1/artists/2JexLbBGkh1FnSWF1uoehP', 'id': '2JexLbBGkh1FnSWF1uoehP', 'name': 'Tusks', 'type': 'artist', 'uri': 'spotify:artist:2JexLbBGkh1FnSWF1uoehP'}]",False,https://api.spotify.com/v1/tracks/1MsL6JYYuh9CCxD53zbrfV,1MsL6JYYuh9CCxD53zbrfV,Toronto,0,https://i.scdn.co/image/ab67616d0000b2735a404b3ce14fef3158b8ebec,2017-03-09,Tusks,0.332,0.536,6,-9.353,1,0.0385,0.46,0.513,0.139,0.255,174.639,Deep Dark Indie,['vapor soul'],vapor soul
25,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB'}, 'href': 'https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB', 'id': '2cCUtGK9sDU2EoElnk0GNB', 'name': 'The National', 'type': 'artist', 'uri': 'spotify:artist:2cCUtGK9sDU2EoElnk0GNB'}]",False,https://api.spotify.com/v1/tracks/5t8OscU60DLybml2sjwhri,5t8OscU60DLybml2sjwhri,The System Only Dreams in Total Darkness,0,https://i.scdn.co/image/ab67616d0000b27374a4f86f3a95d70861b6335a,2017-05-11,The National,0.596,0.912,0,-6.74,0,0.211,0.156,0.794,0.584,0.371,110.013,Deep Dark Indie,"['indie rock', 'modern rock']",modern rock
26,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ug92W02N1YsgX0t5wuXSl'}, 'href': 'https://api.spotify.com/v1/artists/4ug92W02N1YsgX0t5wuXSl', 'id': '4ug92W02N1YsgX0t5wuXSl', 'name': 'The Deep Dark Woods', 'type': 'artist', 'uri': 'spotify:artist:4ug92W02N1YsgX0t5wuXSl'}]",False,https://api.spotify.com/v1/tracks/1lvgA9sK8aCydWM6f6lE6s,1lvgA9sK8aCydWM6f6lE6s,Drifting on a Summer's Night,0,https://i.scdn.co/image/ab67616d0000b27358552eced779e38a1a5f60c9,2017-06-23,The Deep Dark Woods,0.513,0.493,2,-8.726,1,0.025,0.459,0.0942,0.112,0.53,77.818,Deep Dark Indie,"['alternative country', 'canadian americana', 'deep new americana', 'indie folk', 'new americana', 'saskatchewan indie', 'stomp and holler']",indie folk
27,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5schNIzWdI9gJ1QRK8SBnc'}, 'href': 'https://api.spotify.com/v1/artists/5schNIzWdI9gJ1QRK8SBnc', 'id': '5schNIzWdI9gJ1QRK8SBnc', 'name': 'Ben Howard', 'type': 'artist', 'uri': 'spotify:artist:5schNIzWdI9gJ1QRK8SBnc'}]",False,https://api.spotify.com/v1/tracks/6yPuQr6vjZ7tJ4oq1PEXle,6yPuQr6vjZ7tJ4oq1PEXle,In Dreams,55,https://i.scdn.co/image/ab67616d0000b2736b66e9099c7a66e58658f512,2014-10-20,Ben Howard,0.49,0.592,0,-13.54,1,0.0405,0.614,0.713,0.136,0.28,126.621,Deep Dark Indie,"['british singer-songwriter', 'folk-pop', 'indie folk', 'neo mellow', 'stomp and holler']",indie folk
28,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5KNNVgR6LBIABRIomyCwKJ'}, 'href': 'https://api.spotify.com/v1/artists/5KNNVgR6LBIABRIomyCwKJ', 'id': '5KNNVgR6LBIABRIomyCwKJ', 'name': 'Dermot Kennedy', 'type': 'artist', 'uri': 'spotify:artist:5KNNVgR6LBIABRIomyCwKJ'}]",False,https://api.spotify.com/v1/tracks/5rMea4Gu5db0qb1c6TfGIh,5rMea4Gu5db0qb1c6TfGIh,Glory,58,https://i.scdn.co/image/ab67616d0000b273263ea3efe12925702eb7b145,2017-04-14,Dermot Kennedy,0.551,0.604,2,-7.448,1,0.0434,0.0327,0.0,0.0836,0.18,76.514,Deep Dark Indie,"['folk-pop', 'irish pop', 'pop']",pop
29,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/58B535wBcC3ua5A6a6tOCa'}, 'href': 'https://api.spotify.com/v1/artists/58B535wBcC3ua5A6a6tOCa', 'id': '58B535wBcC3ua5A6a6tOCa', 'name': 'Twin Caverns', 'type': 'artist', 'uri': 'spotify:artist:58B535wBcC3ua5A6a6tOCa'}]",False,https://api.spotify.com/v1/tracks/4zr2ewFFA1mS5nAzeYAoEp,4zr2ewFFA1mS5nAzeYAoEp,Swell,41,https://i.scdn.co/image/ab67616d0000b273e42b5e1a233af5c5ee35a68f,2015-04-06,Twin Caverns,0.581,0.425,2,-8.604,0,0.0654,0.734,0.000655,0.0904,0.23,140.544,Deep Dark Indie,['vapor pop'],vapor pop
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5oqbogYQRxno77NT1FFrt5'}, 'href': 'https://api.spotify.com/v1/artists/5oqbogYQRxno77NT1FFrt5', 'id': '5oqbogYQRxno77NT1FFrt5', 'name': 'Benjamin Martins', 'type': 'artist', 'uri': 'spotify:artist:5oqbogYQRxno77NT1FFrt5'}]",False,https://api.spotify.com/v1/tracks/7JrSIPcfkWhDzxWII8Jz7V,7JrSIPcfkWhDzxWII8Jz7V,Escaping Time,63,https://i.scdn.co/image/ab67616d0000b27310678e3a1e1309ec52e193dd,2019-10-21,Benjamin Martins,0.32,0.256,10,-17.98,1,0.0445,0.64,0.862,0.112,0.191,115.011,Deep Focus,['background music'],background music
1,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2GwKduchNwbFP10LgIV7y4'}, 'href': 'https://api.spotify.com/v1/artists/2GwKduchNwbFP10LgIV7y4', 'id': '2GwKduchNwbFP10LgIV7y4', 'name': '369', 'type': 'artist', 'uri': 'spotify:artist:2GwKduchNwbFP10LgIV7y4'}]",False,https://api.spotify.com/v1/tracks/62X7ld1sa8RHl4zRtSvfHf,62X7ld1sa8RHl4zRtSvfHf,Just Look at You,61,https://i.scdn.co/image/ab67616d0000b2734008f7fddea8e99b3fc69504,2020-02-21,369,0.558,0.249,7,-14.715,1,0.0303,0.985,0.925,0.103,0.111,94.991,Deep Focus,[],Unknown
2,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5bgAHbDkNceLzoE0bFMeVr'}, 'href': 'https://api.spotify.com/v1/artists/5bgAHbDkNceLzoE0bFMeVr', 'id': '5bgAHbDkNceLzoE0bFMeVr', 'name': 'Lucas Delphy', 'type': 'artist', 'uri': 'spotify:artist:5bgAHbDkNceLzoE0bFMeVr'}]",False,https://api.spotify.com/v1/tracks/06G5MnuMA3cLbNwjFs8zIS,06G5MnuMA3cLbNwjFs8zIS,Flowing,60,https://i.scdn.co/image/ab67616d0000b273027df59b18d4adb5753c6165,2020-05-20,Lucas Delphy,0.2,0.138,0,-20.417,1,0.0301,0.896,0.929,0.207,0.138,71.631,Deep Focus,['background music'],background music
3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0M28z4ZRPcGZPSXsJqc1lP'}, 'href': 'https://api.spotify.com/v1/artists/0M28z4ZRPcGZPSXsJqc1lP', 'id': '0M28z4ZRPcGZPSXsJqc1lP', 'name': 'Jacob Yoffee', 'type': 'artist', 'uri': 'spotify:artist:0M28z4ZRPcGZPSXsJqc1lP'}]",False,https://api.spotify.com/v1/tracks/51c5Wbzs0fPu6mwpDn3bsQ,51c5Wbzs0fPu6mwpDn3bsQ,With Resolve,60,https://i.scdn.co/image/ab67616d0000b27380d240735b200e3a562e7fd8,2020-07-28,Jacob Yoffee,0.456,0.0195,9,-33.594,1,0.04,0.982,0.924,0.106,0.269,126.086,Deep Focus,['background music'],background music
4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Gt39QnTBTndeyiJ5SO04q'}, 'href': 'https://api.spotify.com/v1/artists/1Gt39QnTBTndeyiJ5SO04q', 'id': '1Gt39QnTBTndeyiJ5SO04q', 'name': 'Amaranth Cove', 'type': 'artist', 'uri': 'spotify:artist:1Gt39QnTBTndeyiJ5SO04q'}]",False,https://api.spotify.com/v1/tracks/5AciiCKJKTLKRrAPSrKQy5,5AciiCKJKTLKRrAPSrKQy5,Infinite Sustain,61,https://i.scdn.co/image/ab67616d0000b27361cb41224d1cc9dd052a5dba,2019-10-04,Amaranth Cove,0.529,0.214,6,-19.268,1,0.0315,0.8,0.907,0.109,0.0903,124.069,Deep Focus,"['background music', 'focus']",background music
5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5oLYsGYb1G271Z6wtiYVpA'}, 'href': 'https://api.spotify.com/v1/artists/5oLYsGYb1G271Z6wtiYVpA', 'id': '5oLYsGYb1G271Z6wtiYVpA', 'name': 'Eline Moss', 'type': 'artist', 'uri': 'spotify:artist:5oLYsGYb1G271Z6wtiYVpA'}]",False,https://api.spotify.com/v1/tracks/6mgKP4yo57GTSMc3fJlyWm,6mgKP4yo57GTSMc3fJlyWm,Ingénue,60,https://i.scdn.co/image/ab67616d0000b2734566d39f01a2120aa39776dd,2019-11-18,Eline Moss,0.283,0.122,9,-23.074,1,0.0285,0.993,0.905,0.0927,0.112,83.746,Deep Focus,['background music'],background music
6,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2qRSibliMCzMBIIUqMqaRB'}, 'href': 'https://api.spotify.com/v1/artists/2qRSibliMCzMBIIUqMqaRB', 'id': '2qRSibliMCzMBIIUqMqaRB', 'name': 'Marlee Tuaine', 'type': 'artist', 'uri': 'spotify:artist:2qRSibliMCzMBIIUqMqaRB'}]",False,https://api.spotify.com/v1/tracks/4iNlPrMJCvBjakWljscabH,4iNlPrMJCvBjakWljscabH,Hidden Chambers,59,https://i.scdn.co/image/ab67616d0000b2734617051cee6294a6ce6154bc,2020-09-10,Marlee Tuaine,0.297,0.209,2,-12.715,1,0.035,0.957,0.907,0.134,0.0867,141.603,Deep Focus,[],Unknown
7,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2GW7BMmmFwI0cDvop6sOWg'}, 'href': 'https://api.spotify.com/v1/artists/2GW7BMmmFwI0cDvop6sOWg', 'id': '2GW7BMmmFwI0cDvop6sOWg', 'name': 'Cora Zea', 'type': 'artist', 'uri': 'spotify:artist:2GW7BMmmFwI0cDvop6sOWg'}]",False,https://api.spotify.com/v1/tracks/0W4RUo3m0jL0wHADS0PLme,0W4RUo3m0jL0wHADS0PLme,The Five Times I Loved You,60,https://i.scdn.co/image/ab67616d0000b273f30f6ecbce296bf4bfc5a7d7,2020-05-15,Cora Zea,0.41,0.0845,4,-21.814,1,0.0327,0.988,0.93,0.109,0.0795,92.033,Deep Focus,['background music'],background music
8,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5JhmX2bSHdudmKTpcDZeW1'}, 'href': 'https://api.spotify.com/v1/artists/5JhmX2bSHdudmKTpcDZeW1', 'id': '5JhmX2bSHdudmKTpcDZeW1', 'name': 'Clear Blue Skies', 'type': 'artist', 'uri': 'spotify:artist:5JhmX2bSHdudmKTpcDZeW1'}]",False,https://api.spotify.com/v1/tracks/6Xgupx0XndCMdA09Nl46wF,6Xgupx0XndCMdA09Nl46wF,Golden,59,https://i.scdn.co/image/ab67616d0000b2739eec50e8db4be3e1cbf574f7,2020-09-17,Clear Blue Skies,0.521,0.322,2,-14.505,1,0.0355,0.483,0.904,0.108,0.148,140.059,Deep Focus,[],Unknown
9,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0bdJp8l3a1uJRKe2YaAcE9'}, 'href': 'https://api.spotify.com/v1/artists/0bdJp8l3a1uJRKe2YaAcE9', 'id': '0bdJp8l3a1uJRKe2YaAcE9', 'name': 'Hugar', 'type': 'artist', 'uri': 'spotify:artist:0bdJp8l3a1uJRKe2YaAcE9'}]",False,https://api.spotify.com/v1/tracks/6WdO6Ds95sLALCqCOfbDQh,6WdO6Ds95sLALCqCOfbDQh,Atlavík,59,https://i.scdn.co/image/ab67616d0000b273b6158c5f48088578cc24565c,2019-08-23,Hugar,0.535,0.147,2,-25.141,1,0.0382,0.867,0.797,0.0825,0.238,126.823,Deep Focus,"['compositional ambient', 'icelandic classical', 'neo-classical']",compositional ambient
10,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/08v4nyzPeP6HFSIsk0ELKV'}, 'href': 'https://api.spotify.com/v1/artists/08v4nyzPeP6HFSIsk0ELKV', 'id': '08v4nyzPeP6HFSIsk0ELKV', 'name': 'Forest Landing', 'type': 'artist', 'uri': 'spotify:artist:08v4nyzPeP6HFSIsk0ELKV'}]",False,https://api.spotify.com/v1/tracks/49K00nm3DD6HZwQg2I4HmP,49K00nm3DD6HZwQg2I4HmP,Hold the Handle,58,https://i.scdn.co/image/ab67616d0000b27360010d1bc927ce5194ffbbd3,2021-02-25,Forest Landing,0.219,0.222,9,-18.832,0,0.0448,0.895,0.903,0.121,0.0396,79.121,Deep Focus,[],Unknown
11,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Gt39QnTBTndeyiJ5SO04q'}, 'href': 'https://api.spotify.com/v1/artists/1Gt39QnTBTndeyiJ5SO04q', 'id': '1Gt39QnTBTndeyiJ5SO04q', 'name': 'Amaranth Cove', 'type': 'artist', 'uri': 'spotify:artist:1Gt39QnTBTndeyiJ5SO04q'}]",False,https://api.spotify.com/v1/tracks/3IOXceWmoCrTyl5TXFDzWu,3IOXceWmoCrTyl5TXFDzWu,Vague,59,https://i.scdn.co/image/ab67616d0000b27330e523d2ba38682b5c751495,2020-01-03,Amaranth Cove,0.32,0.253,10,-17.843,0,0.0356,0.881,0.935,0.121,0.125,140.029,Deep Focus,"['background music', 'focus']",background music
12,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0H11IrXWhpptE27M8Xll9w'}, 'href': 'https://api.spotify.com/v1/artists/0H11IrXWhpptE27M8Xll9w', 'id': '0H11IrXWhpptE27M8Xll9w', 'name': 'Evin Iris', 'type': 'artist', 'uri': 'spotify:artist:0H11IrXWhpptE27M8Xll9w'}]",False,https://api.spotify.com/v1/tracks/3jP962JoLAn9p4wCDdx4My,3jP962JoLAn9p4wCDdx4My,Collapse Into Light,58,https://i.scdn.co/image/ab67616d0000b273d1535b2038d6c0b0a8ac2395,2019-10-18,Evin Iris,0.305,0.229,1,-18.329,0,0.0334,0.933,0.904,0.104,0.0562,121.599,Deep Focus,['background music'],background music
13,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0M28z4ZRPcGZPSXsJqc1lP'}, 'href': 'https://api.spotify.com/v1/artists/0M28z4ZRPcGZPSXsJqc1lP', 'id': '0M28z4ZRPcGZPSXsJqc1lP', 'name': 'Jacob Yoffee', 'type': 'artist', 'uri': 'spotify:artist:0M28z4ZRPcGZPSXsJqc1lP'}]",False,https://api.spotify.com/v1/tracks/3FoVLAXDlxCrGXZD6ppT85,3FoVLAXDlxCrGXZD6ppT85,Will to Live,58,https://i.scdn.co/image/ab67616d0000b273c2a16cf2c3d44c63a32594e9,2020-07-28,Jacob Yoffee,0.434,0.112,6,-29.82,1,0.036,0.949,0.922,0.0946,0.104,112.001,Deep Focus,['background music'],background music
14,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7iLEu7Ib4kevZUat8dJkvR'}, 'href': 'https://api.spotify.com/v1/artists/7iLEu7Ib4kevZUat8dJkvR', 'id': '7iLEu7Ib4kevZUat8dJkvR', 'name': 'Rouge Haven', 'type': 'artist', 'uri': 'spotify:artist:7iLEu7Ib4kevZUat8dJkvR'}]",False,https://api.spotify.com/v1/tracks/1uu52K2fxY7Hl4LQ8AtTyY,1uu52K2fxY7Hl4LQ8AtTyY,When You Left,58,https://i.scdn.co/image/ab67616d0000b2735492fa8948928217d15ac9ae,2020-04-21,Rouge Haven,0.56,0.0853,5,-15.918,1,0.0324,0.984,0.918,0.108,0.113,96.646,Deep Focus,[],Unknown
15,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/15uMPKXIhc1TJIxf0rdZoU'}, 'href': 'https://api.spotify.com/v1/artists/15uMPKXIhc1TJIxf0rdZoU', 'id': '15uMPKXIhc1TJIxf0rdZoU', 'name': 'Syntropy', 'type': 'artist', 'uri': 'spotify:artist:15uMPKXIhc1TJIxf0rdZoU'}]",False,https://api.spotify.com/v1/tracks/5d3kpW56erBx62L5vhIl8y,5d3kpW56erBx62L5vhIl8y,Raga for HAL,55,https://i.scdn.co/image/ab67616d0000b27356ed4897a4ad6952b6de0958,2021-04-16,Syntropy,0.137,0.139,4,-20.482,1,0.0358,0.935,0.933,0.0843,0.0371,99.734,Deep Focus,[],Unknown
