,artists,explicit,href,id,name,popularity,album_art,album_release_date,artist_names
4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MXUO7sVCaFgFjoTI5ox5c'}, 'href': 'https://api.spotify.com/v1/artists/4MXUO7sVCaFgFjoTI5ox5c', 'id': '4MXUO7sVCaFgFjoTI5ox5c', 'name': 'Sufjan Stevens', 'type': 'artist', 'uri': 'spotify:artist:4MXUO7sVCaFgFjoTI5ox5c'}]",False,https://api.spotify.com/v1/tracks/5c9qm0bMYawSyRNUTmUMs5,5c9qm0bMYawSyRNUTmUMs5,Visions of Gideon,59,https://i.scdn.co/image/ab67616d0000b273066d0a5c0b2603ac06da7fea,2017-11-03,Sufjan Stevens
5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3w6zswp5THsSKYLICUbDTZ'}, 'href': 'https://api.spotify.com/v1/artists/3w6zswp5THsSKYLICUbDTZ', 'id': '3w6zswp5THsSKYLICUbDTZ', 'name': 'Gabrielle Aplin', 'type': 'artist', 'uri': 'spotify:artist:3w6zswp5THsSKYLICUbDTZ'}]",False,https://api.spotify.com/v1/tracks/4NkIYlfobkqS2hALHTIUV9,4NkIYlfobkqS2hALHTIUV9,Waking up Slow - Piano Version,61,https://i.scdn.co/image/ab67616d0000b2731e50a2f44300d2adf0ebe903,2017-09-01,Gabrielle Aplin
6,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/47wB3vlOd130dM3k5fADQw'}, 'href': 'https://api.spotify.com/v1/artists/47wB3vlOd130dM3k5fADQw', 'id': '47wB3vlOd130dM3k5fADQw', 'name': 'Russian Red', 'type': 'artist', 'uri': 'spotify:artist:47wB3vlOd130dM3k5fADQw'}]",False,https://api.spotify.com/v1/tracks/0IIsHvuYvZsIEqJZh8zQjS,0IIsHvuYvZsIEqJZh8zQjS,I Want to Break Free,42,https://i.scdn.co/image/ab67616d0000b27313a0a502d72e743d12ab2acd,2017-04-14,Russian Red
7,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V'}, 'href': 'https://api.spotify.com/v1/artists/6eUKZXaKkcviH0Ku9w2n3V', 'id': '6eUKZXaKkcviH0Ku9w2n3V', 'name': 'Ed Sheeran', 'type': 'artist', 'uri': 'spotify:artist:6eUKZXaKkcviH0Ku9w2n3V'}]",False,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,83,https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,2014-06-21,Ed Sheeran
8,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we'}, 'href': 'https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we', 'id': '6M2wZ9GZgrQXHCFfjv46we', 'name': 'Dua Lipa', 'type': 'artist', 'uri': 'spotify:artist:6M2wZ9GZgrQXHCFfjv46we'}]",False,https://api.spotify.com/v1/tracks/5E5MqaS6eOsbaJibl3YeMZ,5E5MqaS6eOsbaJibl3YeMZ,Homesick,67,https://i.scdn.co/image/ab67616d0000b2736b915e407b70e121e06fe979,2017-06-02,Dua Lipa
9,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/47wB3vlOd130dM3k5fADQw'}, 'href': 'https://api.spotify.com/v1/artists/47wB3vlOd130dM3k5fADQw', 'id': '47wB3vlOd130dM3k5fADQw', 'name': 'Russian Red', 'type': 'artist', 'uri': 'spotify:artist:47wB3vlOd130dM3k5fADQw'}]",False,https://api.spotify.com/v1/tracks/0PpDlU1d96vDp1xTOp3fCj,0PpDlU1d96vDp1xTOp3fCj,Loving Strangers,41,https://i.scdn.co/image/ab67616d0000b273afb687600d50b03cf5290131,2011,Russian Red
10,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0g1Asm2LdQJa6EjUmucdxt'}, 'href': 'https://api.spotify.com/v1/artists/0g1Asm2LdQJa6EjUmucdxt', 'id': '0g1Asm2LdQJa6EjUmucdxt', 'name': '刺猬Hedgehog', 'type': 'artist', 'uri': 'spotify:artist:0g1Asm2LdQJa6EjUmucdxt'}]",False,https://api.spotify.com/v1/tracks/0SktUR1uEOCAW8eFqyQ4VC,0SktUR1uEOCAW8eFqyQ4VC,"火車駛向雲外,夢安魂於九霄",21,https://i.scdn.co/image/ab67616d0000b2732c26ad90acff4df7eae082f2,2018-04-25,刺猬Hedgehog
11,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi'}, 'href': 'https://api.spotify.com/v1/artists/0rZp7G3gIH6WkyeXbrZnGi', 'id': '0rZp7G3gIH6WkyeXbrZnGi', 'name': 'Novo Amor', 'type': 'artist', 'uri': 'spotify:artist:0rZp7G3gIH6WkyeXbrZnGi'}]",False,https://api.spotify.com/v1/tracks/0u4rkpmNtgcFxYHepnVF4v,0u4rkpmNtgcFxYHepnVF4v,Carry You,67,https://i.scdn.co/image/ab67616d0000b273277620423172f5a151f452e3,2017-05-26,Novo Amor
12,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0WfaItAbs4vlgIA1cuqGtJ'}, 'href': 'https://api.spotify.com/v1/artists/0WfaItAbs4vlgIA1cuqGtJ', 'id': '0WfaItAbs4vlgIA1cuqGtJ', 'name': 'Daniela Andrade', 'type': 'artist', 'uri': 'spotify:artist:0WfaItAbs4vlgIA1cuqGtJ'}]",False,https://api.spotify.com/v1/tracks/2hEQRGEAx4YKGh0Kg7djab,2hEQRGEAx4YKGh0Kg7djab,Creep,57,https://i.scdn.co/image/ab67616d0000b273052704ab2b5f408c7263d68c,2013-04-04,Daniela Andrade
13,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl'}, 'href': 'https://api.spotify.com/v1/artists/4phGZZrJZRo4ElhRtViYdl', 'id': '4phGZZrJZRo4ElhRtViYdl', 'name': 'Jason Mraz', 'type': 'artist', 'uri': 'spotify:artist:4phGZZrJZRo4ElhRtViYdl'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6aZyMrc4doVtZyKNilOmwu'}, 'href': 'https://api.spotify.com/v1/artists/6aZyMrc4doVtZyKNilOmwu', 'id': '6aZyMrc4doVtZyKNilOmwu', 'name': 'Colbie Caillat', 'type': 'artist', 'uri': 'spotify:artist:6aZyMrc4doVtZyKNilOmwu'}]",False,https://api.spotify.com/v1/tracks/0IktbUcnAGrvD03AWnz3Q8,0IktbUcnAGrvD03AWnz3Q8,Lucky,75,https://i.scdn.co/image/ab67616d0000b273160074c4d30216702688437c,2008-05-12,"Jason Mraz, Colbie Caillat"
14,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0jPnVIasXzBYjrlpO5irii'}, 'href': 'https://api.spotify.com/v1/artists/0jPnVIasXzBYjrlpO5irii', 'id': '0jPnVIasXzBYjrlpO5irii', 'name': 'Ingrid Andress', 'type': 'artist', 'uri': 'spotify:artist:0jPnVIasXzBYjrlpO5irii'}]",False,https://api.spotify.com/v1/tracks/33UI8dgfkDOf32DWBH1GL0,33UI8dgfkDOf32DWBH1GL0,Lady Like,56,https://i.scdn.co/image/ab67616d0000b273510db6636f48196db70c91f2,2019-02-22,Ingrid Andress
15,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/25tMQOrIU4LlUo6Sv8v5SE'}, 'href': 'https://api.spotify.com/v1/artists/25tMQOrIU4LlUo6Sv8v5SE', 'id': '25tMQOrIU4LlUo6Sv8v5SE', 'name': 'Gavin James', 'type': 'artist', 'uri': 'spotify:artist:25tMQOrIU4LlUo6Sv8v5SE'}]",False,https://api.spotify.com/v1/tracks/4izE25w6PfpI4eRmzUmeEH,4izE25w6PfpI4eRmzUmeEH,City Of Stars,51,https://i.scdn.co/image/ab67616d0000b273054b8f1e86846fc1e41b59c2,2017-03-17,Gavin James
16,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0hXEo26JJ0u5lD763cTvRW'}, 'href': 'https://api.spotify.com/v1/artists/0hXEo26JJ0u5lD763cTvRW', 'id': '0hXEo26JJ0u5lD763cTvRW', 'name': 'Tsai Chin', 'type': 'artist', 'uri': 'spotify:artist:0hXEo26JJ0u5lD763cTvRW'}]",False,https://api.spotify.com/v1/tracks/5ll6r4NijiGnFq1HuwOeUB,5ll6r4NijiGnFq1HuwOeUB,渡口,27,https://i.scdn.co/image/ab67616d0000b273efd985f5ed8679a4e02c62a1,1996-01-05,Tsai Chin
17,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2WX2uTcsvV5OnS0inACecP'}, 'href': 'https://api.spotify.com/v1/artists/2WX2uTcsvV5OnS0inACecP', 'id': '2WX2uTcsvV5OnS0inACecP', 'name': 'Birdy', 'type': 'artist', 'uri': 'spotify:artist:2WX2uTcsvV5OnS0inACecP'}]",False,https://api.spotify.com/v1/tracks/6vZMx7B4hDTW4QVBx9su0U,6vZMx7B4hDTW4QVBx9su0U,I'll Never Forget You,39,https://i.scdn.co/image/ab67616d0000b273cdebae610076f51e8b7b20f4,2011-11-04,Birdy
18,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB'}, 'href': 'https://api.spotify.com/v1/artists/4GNC7GD6oZMSxPGyXy4MNB', 'id': '4GNC7GD6oZMSxPGyXy4MNB', 'name': 'Lewis Capaldi', 'type': 'artist', 'uri': 'spotify:artist:4GNC7GD6oZMSxPGyXy4MNB'}]",False,https://api.spotify.com/v1/tracks/5y0ET06ZzyxDzR4lB4JGhP,5y0ET06ZzyxDzR4lB4JGhP,Bruises,50,https://i.scdn.co/image/ab67616d0000b273f8833bfb3d19ca3489e03cb9,2017-10-20,Lewis Capaldi
19,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2KjAo6wVc9d2WcxdxSArpV'}, 'href': 'https://api.spotify.com/v1/artists/2KjAo6wVc9d2WcxdxSArpV', 'id': '2KjAo6wVc9d2WcxdxSArpV', 'name': 'RY X', 'type': 'artist', 'uri': 'spotify:artist:2KjAo6wVc9d2WcxdxSArpV'}]",False,https://api.spotify.com/v1/tracks/7BSMSvK0WxrDeI98bswYa8,7BSMSvK0WxrDeI98bswYa8,Berlin,59,https://i.scdn.co/image/ab67616d0000b2730c7be6ff33271a9c538189ef,2016-05-06,RY X
20,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6oBm8HB0yfrIc9IHbxs6in'}, 'href': 'https://api.spotify.com/v1/artists/6oBm8HB0yfrIc9IHbxs6in', 'id': '6oBm8HB0yfrIc9IHbxs6in', 'name': 'Lykke Li', 'type': 'artist', 'uri': 'spotify:artist:6oBm8HB0yfrIc9IHbxs6in'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4WUGQykLBGFfsl0Qjl6TDM'}, 'href': 'https://api.spotify.com/v1/artists/4WUGQykLBGFfsl0Qjl6TDM', 'id': '4WUGQykLBGFfsl0Qjl6TDM', 'name': 'The Magician', 'type': 'artist', 'uri': 'spotify:artist:4WUGQykLBGFfsl0Qjl6TDM'}]",False,https://api.spotify.com/v1/tracks/4Jv7lweGIUOFQ7Oq2AtAh9,4Jv7lweGIUOFQ7Oq2AtAh9,I Follow Rivers - The Magician Remix,72,https://i.scdn.co/image/ab67616d0000b2734511aa630a2b1b289ef313bb,2011-10-10,"Lykke Li, The Magician"
21,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4IWBUUAFIplrNtaOHcJPRM'}, 'href': 'https://api.spotify.com/v1/artists/4IWBUUAFIplrNtaOHcJPRM', 'id': '4IWBUUAFIplrNtaOHcJPRM', 'name': 'James Arthur', 'type': 'artist', 'uri': 'spotify:artist:4IWBUUAFIplrNtaOHcJPRM'}]",False,https://api.spotify.com/v1/tracks/15xWRPHQMeqgdkGzInx3PY,15xWRPHQMeqgdkGzInx3PY,Falling Like The Stars,76,https://i.scdn.co/image/ab67616d0000b273287581424579344780ccdc66,2019-05-10,James Arthur
22,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3w6zswp5THsSKYLICUbDTZ'}, 'href': 'https://api.spotify.com/v1/artists/3w6zswp5THsSKYLICUbDTZ', 'id': '3w6zswp5THsSKYLICUbDTZ', 'name': 'Gabrielle Aplin', 'type': 'artist', 'uri': 'spotify:artist:3w6zswp5THsSKYLICUbDTZ'}]",False,https://api.spotify.com/v1/tracks/4pCUMrVlDuWIk6X03VDvT2,4pCUMrVlDuWIk6X03VDvT2,Night Bus,51,https://i.scdn.co/image/ab67616d0000b2736c730cf2377784864ddec621,2016-12-16,Gabrielle Aplin
23,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3ccVtqcqedranb7y8eywJ5'}, 'href': 'https://api.spotify.com/v1/artists/3ccVtqcqedranb7y8eywJ5', 'id': '3ccVtqcqedranb7y8eywJ5', 'name': 'Blanco White', 'type': 'artist', 'uri': 'spotify:artist:3ccVtqcqedranb7y8eywJ5'}]",False,https://api.spotify.com/v1/tracks/1rAoMvrhI0Ozalbow7Lu6F,1rAoMvrhI0Ozalbow7Lu6F,Nocturne,0,https://i.scdn.co/image/ab67616d0000b273dc33099dbf82ab3fefce5674,2018-06-01,Blanco White
24,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/25tMQOrIU4LlUo6Sv8v5SE'}, 'href': 'https://api.spotify.com/v1/artists/25tMQOrIU4LlUo6Sv8v5SE', 'id': '25tMQOrIU4LlUo6Sv8v5SE', 'name': 'Gavin James', 'type': 'artist', 'uri': 'spotify:artist:25tMQOrIU4LlUo6Sv8v5SE'}]",False,https://api.spotify.com/v1/tracks/1omCB9Mch8tYugUptnJ0vw,1omCB9Mch8tYugUptnJ0vw,Always,51,https://i.scdn.co/image/ab67616d0000b27361973829e89eab9884d31b04,2018-10-26,Gavin James
25,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/436gXGWhTSFV7bpxqpFQaE'}, 'href': 'https://api.spotify.com/v1/artists/436gXGWhTSFV7bpxqpFQaE', 'id': '436gXGWhTSFV7bpxqpFQaE', 'name': 'Ava Camille', 'type': 'artist', 'uri': 'spotify:artist:436gXGWhTSFV7bpxqpFQaE'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6ST2ZIKs9fFciMldy6lp6x'}, 'href': 'https://api.spotify.com/v1/artists/6ST2ZIKs9fFciMldy6lp6x', 'id': '6ST2ZIKs9fFciMldy6lp6x', 'name': 'Benny Levs', 'type': 'artist', 'uri': 'spotify:artist:6ST2ZIKs9fFciMldy6lp6x'}]",False,https://api.spotify.com/v1/tracks/762RRh8Dk3jprRMl8U8Q4n,762RRh8Dk3jprRMl8U8Q4n,Patagonia Sunrise,41,https://i.scdn.co/image/ab67616d0000b2735830dea2b0c80370b57b1fca,2019-03-15,"Ava Camille, Benny Levs"
26,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/56NSAhpJRoeaGi5uyUdYlI'}, 'href': 'https://api.spotify.com/v1/artists/56NSAhpJRoeaGi5uyUdYlI', 'id': '56NSAhpJRoeaGi5uyUdYlI', 'name': 'George Ogilvie', 'type': 'artist', 'uri': 'spotify:artist:56NSAhpJRoeaGi5uyUdYlI'}]",False,https://api.spotify.com/v1/tracks/78e02OxzIocXs21FqQ4UGK,78e02OxzIocXs21FqQ4UGK,Foreign Hands,56,https://i.scdn.co/image/ab67616d0000b273dd00ccb6b3da5122f92376aa,2017-02-17,George Ogilvie
27,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0WfaItAbs4vlgIA1cuqGtJ'}, 'href': 'https://api.spotify.com/v1/artists/0WfaItAbs4vlgIA1cuqGtJ', 'id': '0WfaItAbs4vlgIA1cuqGtJ', 'name': 'Daniela Andrade', 'type': 'artist', 'uri': 'spotify:artist:0WfaItAbs4vlgIA1cuqGtJ'}]",False,https://api.spotify.com/v1/tracks/4WVRFif4gqrzSwEiABrbBn,4WVRFif4gqrzSwEiABrbBn,Latch,44,https://i.scdn.co/image/ab67616d0000b273ad5de1649e1955389e2ea83e,2014-08-20,Daniela Andrade
28,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7wjeXCtRND2ZdKfMJFu6JC'}, 'href': 'https://api.spotify.com/v1/artists/7wjeXCtRND2ZdKfMJFu6JC', 'id': '7wjeXCtRND2ZdKfMJFu6JC', 'name': 'Louane', 'type': 'artist', 'uri': 'spotify:artist:7wjeXCtRND2ZdKfMJFu6JC'}]",False,https://api.spotify.com/v1/tracks/5gsIGBllOkaJbUcsTE69nd,5gsIGBllOkaJbUcsTE69nd,Maman,31,https://i.scdn.co/image/ab67616d0000b27341214bd073e7ffb2bf01dd6a,2015-03-02,Louane
29,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0xmGtVZjRriA2TVM9oaM61'}, 'href': 'https://api.spotify.com/v1/artists/0xmGtVZjRriA2TVM9oaM61', 'id': '0xmGtVZjRriA2TVM9oaM61', 'name': 'Mozart Opera Rock', 'type': 'artist', 'uri': 'spotify:artist:0xmGtVZjRriA2TVM9oaM61'}]",False,https://api.spotify.com/v1/tracks/7JDcceMelimTjxLmWMOjMd,7JDcceMelimTjxLmWMOjMd,Vivre à en crever,40,https://i.scdn.co/image/ab67616d0000b273e42a635be79a6d93540fafaa,2009-04-15,Mozart Opera Rock
30,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/10duXbKJkvdGK5RgktEnxV'}, 'href': 'https://api.spotify.com/v1/artists/10duXbKJkvdGK5RgktEnxV', 'id': '10duXbKJkvdGK5RgktEnxV', 'name': 'Julie Byrne', 'type': 'artist', 'uri': 'spotify:artist:10duXbKJkvdGK5RgktEnxV'}]",False,https://api.spotify.com/v1/tracks/7pT3faDXSC5tNAlIKmtrYf,7pT3faDXSC5tNAlIKmtrYf,Follow My Voice,48,https://i.scdn.co/image/ab67616d0000b273f97718a7713ebea757b25230,2017-01-27,Julie Byrne
31,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj'}, 'href': 'https://api.spotify.com/v1/artists/2oX42qP5ineK3hrhBECLmj', 'id': '2oX42qP5ineK3hrhBECLmj', 'name': 'Andy Grammer', 'type': 'artist', 'uri': 'spotify:artist:2oX42qP5ineK3hrhBECLmj'}]",False,https://api.spotify.com/v1/tracks/5A3fPy30SN2wuzrahpcxvV,5A3fPy30SN2wuzrahpcxvV,"Don't Give Up On Me - (From ""Five Feet Apart"")",78,https://i.scdn.co/image/ab67616d0000b273de1ef6794bce2d9e397717bf,2019-07-26,Andy Grammer
32,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0ymMgXb8YIlBWiyjXUlTEm'}, 'href': 'https://api.spotify.com/v1/artists/0ymMgXb8YIlBWiyjXUlTEm', 'id': '0ymMgXb8YIlBWiyjXUlTEm', 'name': 'LEEDS', 'type': 'artist', 'uri': 'spotify:artist:0ymMgXb8YIlBWiyjXUlTEm'}]",False,https://api.spotify.com/v1/tracks/1SMUhz81es6k86mcFXkiX4,1SMUhz81es6k86mcFXkiX4,Someone,4,https://i.scdn.co/image/ab67616d0000b2737d2be478b57cfda0dfd9e381,2017-06-02,LEEDS
33,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2WX2uTcsvV5OnS0inACecP'}, 'href': 'https://api.spotify.com/v1/artists/2WX2uTcsvV5OnS0inACecP', 'id': '2WX2uTcsvV5OnS0inACecP', 'name': 'Birdy', 'type': 'artist', 'uri': 'spotify:artist:2WX2uTcsvV5OnS0inACecP'}]",False,https://api.spotify.com/v1/tracks/4RL77hMWUq35NYnPLXBpih,4RL77hMWUq35NYnPLXBpih,Skinny Love,74,https://i.scdn.co/image/ab67616d0000b273cdebae610076f51e8b7b20f4,2011-11-04,Birdy
34,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t'}, 'href': 'https://api.spotify.com/v1/artists/5y2Xq6xcjJb2jVM54GHK3t', 'id': '5y2Xq6xcjJb2jVM54GHK3t', 'name': 'John Legend', 'type': 'artist', 'uri': 'spotify:artist:5y2Xq6xcjJb2jVM54GHK3t'}]",False,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,3U4isOIWM3VvDubwSI3y7a,All of Me,86,https://i.scdn.co/image/ab67616d0000b27394c9217a398f5174757c0c78,2013-08-30,John Legend
35,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0O0lrN34wrcuBenkqlEDZe'}, 'href': 'https://api.spotify.com/v1/artists/0O0lrN34wrcuBenkqlEDZe', 'id': '0O0lrN34wrcuBenkqlEDZe', 'name': 'The Psychedelic Furs', 'type': 'artist', 'uri': 'spotify:artist:0O0lrN34wrcuBenkqlEDZe'}]",False,https://api.spotify.com/v1/tracks/5rSekme9Kdoj2XZebQVl4C,5rSekme9Kdoj2XZebQVl4C,Love My Way,46,https://i.scdn.co/image/ab67616d0000b273adaf7bcb316b31cdcf10bc30,2003-08-29,The Psychedelic Furs
36,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4EzkuveR9pLvDVFNx6foYD'}, 'href': 'https://api.spotify.com/v1/artists/4EzkuveR9pLvDVFNx6foYD', 'id': '4EzkuveR9pLvDVFNx6foYD', 'name': 'James Bay', 'type': 'artist', 'uri': 'spotify:artist:4EzkuveR9pLvDVFNx6foYD'}]",False,https://api.spotify.com/v1/tracks/4zDQS1OCghoOKkjw6hf2qT,4zDQS1OCghoOKkjw6hf2qT,Wild Love - Acoustic,66,https://i.scdn.co/image/ab67616d0000b273cdd9786be1ae14620a6beb73,2018-02-23,James Bay
37,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH'}, 'href': 'https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH', 'id': '6qqNVTkY8uBg9cP3Jd7DAH', 'name': 'Billie Eilish', 'type': 'artist', 'uri': 'spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny'}, 'href': 'https://api.spotify.com/v1/artists/6LuN9FCkKOj5PcnpouEgny', 'id': '6LuN9FCkKOj5PcnpouEgny', 'name': 'Khalid', 'type': 'artist', 'uri': 'spotify:artist:6LuN9FCkKOj5PcnpouEgny'}]",False,https://api.spotify.com/v1/tracks/0NxgdbKwdArO2TsRDGedbg,0NxgdbKwdArO2TsRDGedbg,lovely (with Khalid),54,https://i.scdn.co/image/ab67616d0000b273acc995be2b5bdc62d622ccd3,2018-05-18,"Billie Eilish, Khalid"
38,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3M8Mq1n1l1TRnTUw2MRSCs'}, 'href': 'https://api.spotify.com/v1/artists/3M8Mq1n1l1TRnTUw2MRSCs', 'id': '3M8Mq1n1l1TRnTUw2MRSCs', 'name': 'Meadowlark', 'type': 'artist', 'uri': 'spotify:artist:3M8Mq1n1l1TRnTUw2MRSCs'}]",False,https://api.spotify.com/v1/tracks/6rTxlgPjKHg69DDLcedgWk,6rTxlgPjKHg69DDLcedgWk,Sunlight,19,https://i.scdn.co/image/ab67616d0000b273c55b00c3966c58ce5a9d440a,2017-06-30,Meadowlark
39,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2OrCYFzQYE1TmevdYARnU1'}, 'href': 'https://api.spotify.com/v1/artists/2OrCYFzQYE1TmevdYARnU1', 'id': '2OrCYFzQYE1TmevdYARnU1', 'name': 'Yoyo Sham', 'type': 'artist', 'uri': 'spotify:artist:2OrCYFzQYE1TmevdYARnU1'}]",False,https://api.spotify.com/v1/tracks/19fOrXXz18IHYEyieWJwvg,19fOrXXz18IHYEyieWJwvg,Mask,0,https://i.scdn.co/image/ab67616d0000b2734d9029163fdc45031d74abc4,2015-01-15,Yoyo Sham
40,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms'}, 'href': 'https://api.spotify.com/v1/artists/1HY2Jd0NmPuamShAr6KMms', 'id': '1HY2Jd0NmPuamShAr6KMms', 'name': 'Lady Gaga', 'type': 'artist', 'uri': 'spotify:artist:1HY2Jd0NmPuamShAr6KMms'}]",False,https://api.spotify.com/v1/tracks/3WKnfkgwrARwElktHSU5Ik,3WKnfkgwrARwElktHSU5Ik,La Vie En Rose,58,https://i.scdn.co/image/ab67616d0000b273e2d156fdc691f57900134342,2018-10-05,Lady Gaga
41,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4BxCuXFJrSWGi1KHcVqaU4'}, 'href': 'https://api.spotify.com/v1/artists/4BxCuXFJrSWGi1KHcVqaU4', 'id': '4BxCuXFJrSWGi1KHcVqaU4', 'name': 'Kodaline', 'type': 'artist', 'uri': 'spotify:artist:4BxCuXFJrSWGi1KHcVqaU4'}]",False,https://api.spotify.com/v1/tracks/2PwXOevGUSkU8qaYZjgLq2,2PwXOevGUSkU8qaYZjgLq2,All I Want,1,https://i.scdn.co/image/ab67616d0000b2732f6a4c54e1f4a241dc3a2d21,2013-10-08,Kodaline
42,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n'}, 'href': 'https://api.spotify.com/v1/artists/4bYPcJP5jwMhSivRcqie2n', 'id': '4bYPcJP5jwMhSivRcqie2n', 'name': 'Adam Levine', 'type': 'artist', 'uri': 'spotify:artist:4bYPcJP5jwMhSivRcqie2n'}]",False,https://api.spotify.com/v1/tracks/7rdGrVIoqwPWOULauvglio,7rdGrVIoqwPWOULauvglio,Lost Stars,59,https://i.scdn.co/image/ab67616d0000b2730600f5db8d72f078268b9cbf,2014-06-23,Adam Levine
43,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0X2BH1fck6amBIoJhDVmmJ'}, 'href': 'https://api.spotify.com/v1/artists/0X2BH1fck6amBIoJhDVmmJ', 'id': '0X2BH1fck6amBIoJhDVmmJ', 'name': 'Ellie Goulding', 'type': 'artist', 'uri': 'spotify:artist:0X2BH1fck6amBIoJhDVmmJ'}]",False,https://api.spotify.com/v1/tracks/4PkIDTPGedm0enzdvilLNd,4PkIDTPGedm0enzdvilLNd,Sixteen,71,https://i.scdn.co/image/ab67616d0000b27394181f1b027b9123eb30baa4,2019-04-12,Ellie Goulding
44,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms'}, 'href': 'https://api.spotify.com/v1/artists/1HY2Jd0NmPuamShAr6KMms', 'id': '1HY2Jd0NmPuamShAr6KMms', 'name': 'Lady Gaga', 'type': 'artist', 'uri': 'spotify:artist:1HY2Jd0NmPuamShAr6KMms'}]",False,https://api.spotify.com/v1/tracks/1l9G7M8gNyQsgOGWZGoQsT,1l9G7M8gNyQsgOGWZGoQsT,Look What I Found,62,https://i.scdn.co/image/ab67616d0000b273e2d156fdc691f57900134342,2018-10-05,Lady Gaga
45,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB'}, 'href': 'https://api.spotify.com/v1/artists/4GNC7GD6oZMSxPGyXy4MNB', 'id': '4GNC7GD6oZMSxPGyXy4MNB', 'name': 'Lewis Capaldi', 'type': 'artist', 'uri': 'spotify:artist:4GNC7GD6oZMSxPGyXy4MNB'}]",False,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,89,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2,2019-05-17,Lewis Capaldi
